entry, positiv, negativ, pstv, affil, ngtv, hostile, strong, power, weak, submit, active, passive, pleasur, pain, feel, arousal, emot, virtue, vice, ovrst, undrst, academ, doctrin, econ@, exch, econ, exprsv, legal, milit, polit@, polit, relig, role, coll, work, ritual, socrel, race, kin@, male, female, nonadlt, hu, ani, place, social, region, route, aquatic, land, sky, object, tool, food, vehicle, bldgpt, comnobj, natobj, bodypt, comform, com, say, need, goal, try, means, persist, complet, fail, natrpro, begin, vary, increas, decreas, finish, stay, rise, exert, fetch, travel, fall, think, know, causal, ought, perceiv, compare, eval@, eval, solve, abs@, abs, quality, quan, numb, ord, card, freq, dist, time@, time, space, pos, dim, rel, color, self, our, you, name, yes, no, negate, intrj, iav, dav, sv, ipadj, indadj, powgain, powloss, powends, powaren, powcon, powcoop, powaupt, powpt, powdoct, powauth, powoth, powtot, rcethic, rcrelig, rcgain, rcloss, rcends, rctot, rspgain, rsploss, rspoth, rsptot, affgain, affloss, affpt, affoth, afftot, wltpt, wlttran, wltoth, wlttot, wlbgain, wlbloss, wlbphys, wlbpsyc, wlbpt, wlbtot, enlgain, enlloss, enlends, enlpt, enloth, enltot, sklasth, sklpt, skloth, skltot, trngain, trnloss, tranlw, meanslw, endslw, arenalw, ptlw, nation, anomie, negaff, posaff, surelw, if, notlw, timespc, formlw, 
mt0031642553, 41, 56, 39, 24, 41, 27, 58, 25, 31, 9, 73, 49, 9, 10, 0, 19, 10, 15, 13, 19, 6, 0, 0, 6, 1, 6, 2, 9, 10, 11, 3, 12, 14, 0, 6, 3, 23, 0, 1, 10, 1, 0, 14, 1, 5, 0, 0, 0, 1, 2, 2, 14, 5, 0, 0, 0, 9, 0, 10, 25, 6, 0, 5, 6, 1, 17, 0, 1, 8, 16, 4, 2, 0, 2, 9, 1, 0, 13, 5, 7, 4, 1, 16, 3, 1, 14, 0, 0, 7, 9, 4, 7, 3, 16, 1, 0, 1, 4, 2, 4, 2, 16, 0, 1, 7, 0, 9, 0, 32, 1, 0, 2, 9, 8, 79, 38, 25, 0, 3, 2, 3, 0, 0, 19, 0, 0, 0, 0, 0, 20, 44, 3, 3, 0, 0, 8, 14, 2, 1, 6, 9, 2, 0, 2, 2, 6, 0, 0, 3, 3, 3, 11, 15, 8, 0, 37, 6, 0, 0, 0, 14, 20, 0, 1, 2, 3, 5, 8, 12, 3, 4, 1, 0, 1, 0, 3, 5, 10, 4, 11, 24, 12, 
mt0031649707, 87, 37, 87, 57, 34, 29, 107, 35, 19, 3, 158, 61, 2, 2, 0, 28, 15, 35, 12, 52, 27, 4, 3, 8, 1, 7, 21, 7, 1, 2, 12, 0, 23, 1, 33, 10, 56, 2, 5, 11, 13, 4, 25, 3, 3, 1, 0, 1, 0, 1, 0, 20, 11, 0, 0, 0, 7, 2, 9, 53, 29, 8, 4, 6, 22, 22, 3, 6, 6, 7, 4, 5, 1, 1, 2, 3, 1, 12, 8, 15, 0, 0, 29, 23, 3, 9, 2, 0, 17, 22, 13, 20, 17, 38, 2, 0, 2, 1, 2, 27, 5, 47, 1, 1, 17, 2, 32, 3, 60, 2, 3, 2, 11, 15, 164, 65, 40, 1, 0, 7, 6, 0, 0, 3, 1, 1, 2, 0, 0, 35, 55, 11, 0, 3, 0, 0, 14, 1, 1, 7, 9, 10, 1, 11, 3, 25, 0, 1, 5, 7, 0, 6, 1, 2, 1, 9, 20, 1, 0, 0, 39, 60, 8, 0, 30, 38, 5, 3, 19, 0, 7, 0, 6, 0, 0, 3, 24, 22, 18, 13, 43, 31, 
mt0031654615, 39, 40, 40, 13, 40, 10, 72, 17, 30, 7, 80, 58, 0, 2, 0, 7, 6, 24, 9, 52, 17, 2, 0, 5, 0, 0, 1, 8, 2, 2, 1, 1, 3, 2, 15, 3, 28, 0, 0, 0, 0, 3, 5, 0, 2, 0, 0, 0, 2, 0, 0, 11, 4, 2, 0, 0, 4, 1, 7, 9, 7, 2, 19, 1, 3, 12, 0, 7, 3, 8, 2, 7, 3, 0, 9, 1, 3, 6, 2, 11, 0, 0, 16, 13, 0, 24, 0, 0, 14, 22, 7, 9, 13, 46, 3, 0, 3, 1, 0, 27, 2, 36, 0, 10, 7, 0, 34, 1, 32, 0, 2, 0, 0, 6, 116, 28, 50, 0, 0, 3, 0, 0, 0, 1, 0, 2, 0, 0, 0, 7, 13, 14, 1, 4, 0, 0, 19, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 4, 12, 1, 0, 17, 7, 0, 1, 0, 15, 23, 0, 0, 0, 0, 0, 3, 8, 0, 25, 0, 1, 0, 0, 0, 3, 9, 10, 0, 43, 2, 
mt0031661331, 25, 11, 25, 24, 11, 8, 34, 5, 3, 3, 45, 27, 9, 2, 0, 5, 10, 9, 3, 26, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 18, 1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 2, 2, 3, 2, 4, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 0, 3, 0, 0, 1, 5, 0, 4, 0, 0, 5, 20, 2, 3, 1, 6, 2, 2, 0, 0, 0, 10, 1, 4, 1, 0, 1, 0, 24, 1, 15, 0, 0, 1, 4, 1, 51, 19, 40, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3, 5, 0, 1, 0, 0, 6, 0, 0, 0, 0, 12, 0, 0, 8, 20, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 5, 8, 0, 0, 1, 1, 1, 0, 4, 0, 17, 0, 0, 0, 0, 0, 0, 4, 2, 6, 13, 2, 
mt0031664663, 55, 54, 55, 29, 53, 29, 102, 35, 22, 8, 108, 47, 1, 6, 0, 6, 3, 33, 13, 36, 16, 4, 1, 9, 1, 11, 4, 14, 1, 3, 13, 0, 19, 4, 23, 7, 50, 2, 6, 13, 9, 1, 23, 1, 14, 4, 0, 3, 0, 2, 5, 23, 14, 0, 0, 2, 5, 2, 11, 45, 19, 2, 12, 0, 4, 16, 3, 5, 6, 6, 4, 8, 0, 2, 7, 5, 8, 5, 7, 18, 9, 0, 8, 6, 0, 8, 2, 0, 4, 15, 3, 12, 8, 33, 0, 0, 0, 6, 1, 45, 8, 52, 3, 4, 4, 6, 53, 1, 15, 3, 0, 3, 15, 15, 143, 55, 17, 0, 0, 10, 4, 0, 0, 10, 4, 2, 2, 1, 0, 13, 46, 22, 0, 0, 0, 0, 22, 3, 0, 6, 9, 6, 0, 10, 1, 17, 0, 2, 6, 8, 0, 6, 12, 3, 0, 21, 10, 0, 0, 0, 20, 30, 0, 1, 5, 6, 2, 8, 30, 0, 9, 1, 4, 0, 0, 3, 12, 9, 11, 18, 41, 20, 
mt0031717218, 40, 62, 40, 29, 58, 24, 47, 10, 23, 11, 44, 27, 0, 19, 0, 11, 8, 14, 6, 9, 6, 1, 0, 5, 0, 3, 5, 0, 2, 1, 9, 8, 14, 2, 3, 5, 15, 8, 0, 0, 0, 0, 16, 0, 5, 5, 0, 0, 0, 0, 0, 10, 3, 1, 0, 5, 1, 0, 9, 37, 16, 0, 0, 2, 0, 7, 0, 4, 6, 28, 0, 0, 0, 1, 3, 2, 0, 6, 1, 17, 0, 1, 16, 4, 0, 9, 0, 0, 10, 6, 5, 8, 6, 10, 0, 0, 0, 6, 0, 22, 3, 32, 0, 2, 0, 8, 25, 0, 27, 5, 0, 1, 5, 5, 67, 20, 10, 0, 3, 5, 5, 0, 0, 2, 0, 2, 8, 0, 0, 3, 25, 3, 6, 0, 0, 2, 11, 3, 0, 1, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 20, 28, 0, 0, 48, 1, 0, 1, 0, 3, 5, 1, 0, 2, 3, 6, 1, 9, 0, 0, 0, 0, 0, 0, 9, 15, 3, 0, 5, 24, 26, 
mt0031770612, 17, 12, 17, 14, 8, 9, 14, 1, 3, 2, 30, 12, 3, 0, 0, 4, 5, 9, 0, 17, 4, 0, 0, 5, 0, 4, 0, 4, 0, 1, 2, 0, 2, 0, 8, 0, 13, 0, 0, 7, 16, 0, 2, 0, 5, 4, 0, 0, 0, 1, 0, 7, 3, 0, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0, 3, 0, 1, 1, 1, 3, 0, 1, 1, 1, 3, 0, 0, 3, 1, 6, 0, 0, 0, 1, 1, 0, 0, 3, 0, 3, 0, 1, 5, 8, 0, 0, 0, 3, 0, 11, 1, 11, 0, 0, 4, 1, 10, 0, 4, 1, 0, 0, 0, 1, 34, 7, 15, 0, 3, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 11, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0, 2, 2, 10, 0, 1, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 1, 1, 3, 1, 0, 1, 2, 9, 3, 0, 7, 0, 
mt0031786216, 4, 41, 3, 3, 31, 15, 13, 1, 21, 9, 8, 32, 2, 8, 0, 3, 3, 4, 10, 2, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 8, 1, 0, 2, 8, 0, 1, 1, 0, 3, 9, 0, 1, 0, 0, 0, 0, 1, 0, 4, 2, 0, 0, 0, 2, 0, 1, 9, 4, 0, 0, 0, 0, 1, 0, 0, 5, 12, 0, 0, 0, 0, 0, 4, 0, 2, 0, 2, 1, 2, 8, 0, 0, 2, 1, 0, 0, 6, 7, 11, 6, 6, 0, 0, 0, 9, 0, 17, 3, 8, 0, 2, 0, 0, 0, 0, 5, 0, 0, 1, 7, 2, 25, 11, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 1, 2, 0, 0, 0, 3, 1, 1, 0, 2, 0, 0, 2, 0, 2, 0, 0, 1, 2, 3, 10, 12, 3, 4, 31, 2, 0, 0, 0, 8, 10, 0, 0, 0, 0, 0, 4, 1, 0, 4, 1, 0, 0, 0, 5, 0, 0, 0, 8, 3, 5, 
mt0031814638, 19, 1, 16, 4, 1, 1, 50, 31, 2, 3, 24, 7, 1, 0, 0, 4, 1, 11, 0, 33, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 23, 0, 0, 0, 0, 27, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 2, 1, 0, 1, 1, 2, 3, 19, 2, 1, 0, 0, 5, 9, 0, 0, 6, 2, 1, 0, 1, 0, 0, 3, 0, 1, 3, 0, 0, 6, 4, 1, 20, 9, 1, 0, 0, 0, 0, 1, 53, 18, 5, 1, 0, 1, 0, 0, 0, 35, 0, 0, 0, 0, 2, 29, 16, 32, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 2, 0, 0, 0, 0, 2, 0, 0, 4, 4, 1, 0, 0, 2, 3, 0, 0, 1, 1, 2, 0, 3, 1, 0, 6, 1, 0, 0, 0, 5, 6, 0, 0, 1, 1, 1, 1, 9, 1, 2, 0, 0, 0, 0, 0, 0, 19, 19, 0, 32, 1, 
mt0031829480, 26, 7, 26, 18, 7, 1, 16, 0, 4, 3, 30, 13, 1, 0, 0, 0, 0, 20, 1, 14, 5, 0, 0, 1, 0, 0, 3, 1, 0, 7, 7, 0, 3, 0, 10, 1, 11, 0, 0, 0, 0, 1, 3, 0, 11, 0, 0, 11, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 1, 4, 2, 0, 2, 4, 1, 13, 2, 1, 0, 3, 0, 4, 0, 0, 12, 0, 4, 1, 0, 4, 0, 0, 2, 4, 0, 3, 0, 0, 8, 3, 4, 6, 11, 6, 0, 0, 0, 12, 0, 22, 2, 20, 0, 1, 7, 0, 5, 2, 4, 0, 0, 0, 0, 8, 35, 21, 12, 0, 0, 4, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 11, 11, 0, 0, 6, 0, 2, 8, 3, 0, 2, 0, 3, 8, 0, 1, 0, 1, 0, 0, 4, 10, 5, 0, 0, 0, 0, 0, 10, 3, 10, 0, 45, 3, 
mt0031833057, 7, 9, 9, 4, 9, 7, 15, 2, 3, 2, 21, 4, 0, 0, 0, 6, 0, 3, 0, 8, 4, 0, 1, 1, 0, 1, 1, 3, 0, 0, 1, 2, 3, 0, 3, 0, 2, 0, 1, 1, 0, 0, 3, 0, 3, 3, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 2, 1, 1, 7, 4, 0, 0, 1, 1, 4, 1, 0, 0, 6, 0, 2, 0, 0, 0, 1, 0, 1, 0, 9, 1, 0, 2, 0, 0, 0, 0, 0, 2, 3, 3, 3, 2, 12, 2, 0, 2, 1, 0, 3, 0, 8, 0, 0, 0, 0, 7, 0, 6, 0, 2, 2, 9, 7, 18, 9, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 6, 3, 2, 1, 0, 0, 6, 0, 3, 0, 3, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 4, 4, 1, 0, 2, 3, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 11, 11, 4, 
mt0031842795, 33, 13, 33, 25, 13, 10, 28, 17, 34, 1, 42, 34, 1, 0, 0, 24, 25, 10, 2, 12, 6, 7, 0, 1, 0, 1, 0, 3, 1, 2, 3, 0, 4, 3, 5, 2, 16, 0, 0, 7, 1, 1, 7, 0, 5, 2, 1, 0, 1, 1, 0, 4, 1, 0, 0, 0, 3, 0, 1, 5, 6, 1, 31, 1, 6, 4, 3, 3, 0, 7, 2, 4, 0, 1, 0, 1, 0, 0, 2, 5, 0, 0, 4, 2, 0, 1, 1, 0, 10, 2, 1, 2, 1, 10, 1, 1, 0, 2, 0, 4, 1, 3, 0, 0, 12, 0, 27, 0, 0, 0, 0, 0, 2, 0, 59, 11, 70, 0, 0, 2, 0, 0, 0, 5, 3, 2, 0, 0, 0, 19, 31, 4, 0, 0, 0, 0, 4, 0, 0, 2, 2, 10, 0, 0, 0, 10, 0, 0, 2, 2, 0, 0, 6, 1, 0, 7, 4, 0, 0, 0, 5, 9, 0, 0, 0, 0, 0, 0, 3, 0, 34, 1, 1, 0, 0, 0, 12, 9, 0, 2, 7, 5, 
mt0031849680, 14, 9, 14, 1, 9, 7, 17, 0, 14, 7, 23, 14, 1, 1, 0, 6, 2, 1, 6, 5, 17, 0, 1, 5, 0, 2, 0, 4, 0, 0, 1, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 4, 0, 0, 9, 1, 0, 0, 2, 0, 3, 0, 2, 0, 16, 0, 6, 4, 0, 0, 0, 2, 6, 1, 2, 0, 0, 5, 2, 0, 1, 1, 0, 1, 5, 2, 5, 16, 8, 0, 0, 0, 0, 0, 10, 3, 11, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 5, 2, 45, 7, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 3, 0, 0, 0, 0, 3, 1, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 6, 1, 0, 8, 0, 2, 0, 0, 6, 8, 0, 0, 1, 1, 1, 0, 11, 3, 5, 5, 3, 0, 0, 0, 0, 0, 1, 6, 12, 1, 
mt0031930021, 63, 22, 65, 27, 22, 26, 52, 15, 18, 8, 77, 26, 11, 0, 0, 11, 8, 38, 10, 46, 25, 0, 0, 4, 1, 3, 2, 15, 0, 5, 10, 0, 10, 4, 14, 1, 35, 2, 0, 0, 15, 3, 14, 0, 6, 1, 5, 0, 0, 0, 0, 10, 3, 4, 3, 0, 0, 0, 4, 19, 10, 7, 1, 0, 7, 8, 6, 5, 8, 3, 6, 11, 0, 0, 4, 5, 2, 5, 3, 12, 2, 0, 18, 6, 2, 4, 1, 0, 17, 11, 1, 6, 13, 44, 0, 0, 0, 10, 0, 39, 5, 27, 0, 3, 1, 4, 23, 9, 10, 1, 11, 4, 17, 23, 95, 49, 33, 0, 0, 3, 6, 0, 0, 0, 3, 3, 2, 0, 0, 8, 25, 19, 0, 2, 0, 0, 21, 0, 2, 2, 4, 5, 0, 0, 4, 9, 0, 0, 0, 0, 0, 2, 2, 1, 3, 8, 11, 0, 0, 0, 17, 28, 1, 0, 3, 4, 11, 2, 13, 0, 5, 5, 4, 0, 0, 5, 5, 35, 6, 21, 46, 17, 
mt0031934309, 44, 8, 40, 24, 7, 4, 27, 7, 8, 2, 31, 22, 7, 0, 0, 3, 7, 28, 4, 9, 11, 0, 0, 6, 1, 2, 0, 5, 0, 0, 0, 5, 6, 0, 0, 0, 19, 0, 0, 0, 0, 3, 6, 0, 10, 1, 1, 3, 1, 4, 0, 5, 3, 0, 0, 0, 1, 1, 1, 7, 3, 0, 1, 1, 3, 6, 1, 1, 3, 6, 2, 4, 0, 0, 0, 3, 3, 0, 3, 3, 1, 0, 11, 6, 0, 5, 0, 0, 13, 6, 3, 4, 4, 15, 0, 0, 0, 3, 0, 13, 1, 22, 1, 2, 2, 0, 8, 0, 22, 0, 2, 2, 5, 6, 42, 14, 21, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 4, 7, 5, 0, 0, 0, 1, 6, 1, 1, 0, 2, 10, 0, 0, 7, 17, 0, 0, 1, 1, 1, 0, 12, 0, 6, 19, 1, 0, 0, 0, 5, 6, 0, 0, 2, 2, 4, 1, 4, 1, 1, 1, 0, 0, 0, 0, 7, 10, 7, 6, 10, 4, 
mt0031938209, 35, 12, 47, 18, 12, 8, 52, 12, 20, 4, 53, 27, 0, 0, 0, 5, 3, 18, 4, 45, 10, 0, 0, 2, 1, 0, 2, 10, 0, 1, 0, 0, 1, 2, 9, 3, 20, 0, 0, 1, 0, 0, 3, 1, 1, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 1, 8, 4, 1, 7, 0, 6, 7, 4, 1, 4, 3, 1, 8, 2, 0, 4, 3, 0, 1, 0, 10, 0, 0, 4, 2, 0, 5, 0, 0, 9, 7, 7, 9, 0, 32, 2, 0, 2, 0, 0, 27, 2, 32, 2, 8, 5, 1, 0, 0, 31, 0, 12, 1, 4, 10, 61, 22, 20, 0, 0, 4, 2, 0, 0, 4, 4, 0, 0, 0, 0, 11, 25, 6, 0, 6, 0, 0, 12, 0, 1, 0, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 8, 10, 1, 0, 5, 6, 4, 1, 7, 1, 9, 1, 2, 0, 0, 1, 4, 41, 0, 5, 45, 5, 
mt0031939166, 86, 8, 86, 24, 10, 18, 26, 4, 0, 0, 24, 64, 6, 0, 0, 32, 22, 62, 6, 30, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 6, 0, 0, 0, 0, 0, 4, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4, 0, 0, 0, 4, 23, 0, 0, 0, 0, 48, 24, 6, 6, 0, 23, 0, 0, 0, 0, 0, 16, 0, 4, 0, 0, 6, 0, 40, 0, 24, 0, 0, 6, 16, 7, 22, 8, 44, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 15, 19, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 14, 0, 0, 4, 18, 0, 0, 4, 4, 0, 4, 1, 0, 0, 5, 0, 0, 0, 0, 23, 23, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 4, 67, 12, 1, 20, 4, 4, 
mt0031944897, 33, 19, 40, 16, 18, 11, 37, 8, 17, 7, 64, 27, 1, 4, 0, 1, 3, 19, 4, 24, 15, 1, 0, 17, 10, 5, 8, 10, 2, 1, 2, 0, 0, 1, 7, 5, 24, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 3, 3, 0, 11, 9, 0, 5, 4, 3, 8, 0, 1, 3, 1, 1, 2, 2, 1, 4, 1, 1, 3, 3, 5, 0, 0, 4, 4, 1, 10, 0, 0, 4, 7, 10, 11, 0, 19, 0, 0, 0, 3, 0, 22, 1, 22, 3, 3, 1, 0, 3, 9, 0, 0, 8, 0, 1, 10, 64, 25, 9, 0, 0, 0, 1, 0, 0, 6, 2, 0, 0, 1, 0, 4, 14, 8, 0, 4, 0, 0, 12, 5, 0, 0, 5, 1, 0, 0, 2, 3, 0, 0, 13, 13, 1, 4, 2, 0, 0, 7, 4, 0, 1, 0, 18, 23, 1, 0, 4, 5, 10, 2, 9, 0, 8, 1, 0, 0, 0, 2, 1, 17, 3, 1, 35, 2, 
mt0031961951, 62, 49, 62, 27, 49, 30, 132, 46, 29, 16, 177, 56, 3, 4, 0, 9, 0, 54, 6, 66, 9, 9, 0, 0, 0, 0, 7, 6, 0, 0, 2, 4, 11, 0, 34, 0, 65, 0, 0, 13, 0, 0, 11, 0, 17, 10, 7, 0, 0, 0, 0, 21, 14, 0, 0, 7, 0, 0, 3, 31, 8, 0, 17, 1, 9, 6, 0, 6, 11, 9, 20, 12, 0, 3, 3, 7, 3, 3, 15, 51, 7, 0, 55, 1, 3, 4, 0, 0, 21, 0, 10, 13, 7, 25, 0, 0, 0, 0, 3, 14, 0, 54, 27, 27, 0, 0, 19, 0, 25, 0, 3, 0, 0, 20, 218, 37, 15, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42, 48, 6, 1, 0, 0, 3, 10, 0, 15, 0, 15, 0, 0, 6, 3, 9, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 3, 0, 1, 0, 26, 30, 0, 0, 0, 0, 16, 2, 31, 6, 11, 7, 0, 0, 0, 0, 6, 15, 0, 0, 17, 8, 
mt0031969852, 9, 31, 9, 19, 32, 18, 34, 8, 18, 4, 75, 27, 0, 0, 0, 4, 5, 4, 14, 21, 10, 0, 0, 17, 0, 3, 0, 0, 0, 2, 0, 0, 10, 1, 18, 1, 29, 0, 0, 0, 0, 4, 11, 0, 2, 0, 0, 0, 0, 0, 2, 12, 9, 0, 1, 0, 2, 0, 0, 8, 4, 0, 10, 1, 6, 11, 2, 20, 2, 1, 0, 24, 2, 0, 4, 2, 12, 17, 5, 22, 0, 0, 4, 9, 2, 7, 2, 0, 6, 6, 2, 6, 1, 17, 2, 2, 0, 1, 2, 12, 2, 19, 3, 3, 3, 0, 22, 0, 26, 0, 2, 5, 2, 0, 162, 21, 11, 0, 0, 0, 2, 0, 0, 1, 4, 0, 0, 0, 0, 1, 8, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 4, 6, 0, 2, 7, 9, 0, 0, 0, 0, 8, 8, 4, 0, 0, 0, 10, 14, 0, 0, 8, 8, 2, 2, 8, 3, 9, 0, 0, 0, 0, 8, 2, 5, 3, 2, 28, 0, 
mt0031984329, 63, 39, 67, 58, 38, 21, 63, 10, 14, 0, 40, 18, 0, 0, 0, 4, 2, 9, 4, 15, 4, 0, 0, 4, 0, 3, 0, 4, 3, 0, 1, 17, 3, 0, 3, 6, 24, 0, 0, 1, 0, 0, 3, 3, 21, 15, 0, 3, 0, 1, 2, 3, 0, 0, 0, 0, 2, 1, 1, 54, 13, 0, 1, 1, 1, 14, 3, 4, 1, 23, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 3, 0, 3, 1, 0, 0, 0, 0, 2, 4, 9, 11, 0, 3, 0, 0, 0, 1, 1, 13, 1, 20, 2, 3, 6, 0, 3, 7, 1, 12, 4, 0, 2, 7, 47, 18, 9, 0, 0, 3, 2, 0, 0, 10, 0, 0, 0, 0, 0, 4, 19, 3, 14, 2, 0, 3, 22, 3, 0, 3, 6, 6, 0, 0, 1, 7, 0, 0, 1, 1, 0, 3, 15, 0, 0, 18, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 12, 8, 1, 1, 2, 1, 0, 0, 0, 1, 36, 4, 0, 2, 13, 38, 
mt0032029792, 16, 22, 16, 11, 20, 16, 18, 7, 11, 4, 42, 27, 5, 2, 0, 7, 7, 1, 4, 10, 9, 0, 0, 0, 0, 1, 1, 2, 0, 2, 1, 0, 1, 2, 4, 0, 18, 0, 0, 1, 0, 0, 3, 0, 5, 4, 0, 0, 0, 0, 1, 3, 2, 0, 0, 0, 1, 0, 0, 11, 7, 0, 4, 0, 6, 2, 3, 2, 1, 5, 0, 3, 1, 0, 2, 0, 0, 3, 2, 4, 0, 0, 3, 5, 1, 12, 0, 0, 4, 15, 3, 4, 3, 10, 2, 2, 0, 3, 0, 20, 1, 10, 1, 0, 3, 0, 3, 6, 0, 0, 0, 2, 8, 2, 54, 19, 7, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 5, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 3, 6, 0, 10, 2, 2, 0, 0, 7, 11, 0, 0, 0, 0, 2, 4, 5, 0, 7, 1, 0, 0, 0, 5, 3, 6, 0, 10, 18, 6, 
mt0032043051, 66, 18, 66, 84, 15, 6, 89, 24, 21, 2, 92, 56, 27, 0, 2, 2, 27, 0, 3, 27, 28, 0, 0, 10, 0, 12, 2, 0, 0, 0, 2, 0, 0, 0, 7, 1, 59, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 1, 11, 4, 2, 2, 22, 0, 12, 6, 14, 12, 13, 6, 2, 0, 0, 5, 2, 0, 0, 2, 5, 0, 0, 8, 6, 0, 4, 1, 0, 0, 11, 1, 1, 14, 30, 0, 0, 0, 4, 0, 12, 0, 12, 0, 0, 0, 0, 24, 0, 16, 0, 0, 0, 4, 3, 69, 42, 29, 0, 0, 0, 6, 0, 0, 23, 0, 0, 0, 0, 0, 15, 44, 0, 0, 0, 0, 0, 0, 3, 6, 2, 11, 37, 0, 0, 19, 56, 0, 0, 9, 9, 0, 4, 16, 0, 0, 20, 4, 0, 0, 0, 13, 17, 0, 0, 0, 0, 24, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 4, 23, 10, 
mt0032046184, 131, 26, 130, 173, 26, 1, 61, 6, 19, 4, 73, 180, 61, 4, 0, 54, 84, 7, 8, 33, 79, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 75, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 12, 4, 0, 6, 10, 2, 3, 3, 2, 4, 2, 2, 8, 0, 0, 2, 0, 0, 0, 2, 5, 1, 0, 9, 30, 0, 1, 3, 0, 0, 37, 20, 21, 1, 14, 1, 0, 1, 73, 0, 35, 1, 15, 0, 1, 22, 0, 55, 1, 28, 0, 0, 0, 68, 11, 54, 21, 88, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 10, 18, 9, 0, 0, 0, 0, 9, 2, 0, 0, 2, 101, 0, 0, 43, 144, 0, 0, 0, 0, 0, 4, 2, 6, 0, 12, 0, 0, 2, 0, 56, 58, 0, 0, 2, 2, 0, 6, 9, 0, 8, 2, 2, 0, 0, 2, 20, 10, 6, 68, 37, 6, 
