Id,Gazeteers_AvgValence,Gazeteers_AvgArousal,DAL_ANEW_AvgValence,DAL_ANEW_AvgArousal,DAL_ANEW_AvgDominance,Synesktech_GeneralWeight,Synesktech_Valence,Synesktech_HappinessWeight,Synesktech_SadnessWeight,Synesktech_AngerWeight,Synesktech_FearWeight,Synesktech_DisgustWeight,Synesktech_SurpriseWeight,GI_positiv,GI_negativ,GI_pstv,GI_affil,GI_ngtv,GI_hostile,GI_strong,GI_power,GI_weak,GI_submit,GI_active,GI_passive,GI_pleasur,GI_pain,GI_feel,GI_arousal,GI_emot,GI_virtue,GI_vice,GI_ovrst,GI_undrst,GI_academ,GI_doctrin,GI_econ@,GI_exch,GI_econ,GI_exprsv,GI_legal,GI_milit,GI_polit@,GI_polit,GI_relig,GI_role,GI_coll,GI_work,GI_ritual,GI_socrel,GI_race,GI_kin@,GI_male,GI_female,GI_nonadlt,GI_hu,GI_ani,GI_place,GI_social,GI_region,GI_route,GI_aquatic,GI_land,GI_sky,GI_object,GI_tool,GI_food,GI_vehicle,GI_bldgpt,GI_comnobj,GI_natobj,GI_bodypt,GI_comform,GI_com,GI_say,GI_need,GI_goal,GI_try,GI_means,GI_persist,GI_complet,GI_fail,GI_natrpro,GI_begin,GI_vary,GI_increas,GI_decreas,GI_finish,GI_stay,GI_rise,GI_exert,GI_fetch,GI_travel,GI_fall,GI_think,GI_know,GI_causal,GI_ought,GI_perceiv,GI_compare,GI_eval@,GI_eval,GI_solve,GI_abs@,GI_abs,GI_quality,GI_quan,GI_numb,GI_ord,GI_card,GI_freq,GI_dist,GI_time@,GI_time,GI_space,GI_pos,GI_dim,GI_rel,GI_color,GI_self,GI_our,GI_you,GI_name,GI_yes,GI_no,GI_negate,GI_intrj,GI_iav,GI_dav,GI_sv,GI_ipadj,GI_indadj,GI_powgain,GI_powloss,GI_powends,GI_powaren,GI_powcon,GI_powcoop,GI_powaupt,GI_powpt,GI_powdoct,GI_powauth,GI_powoth,GI_powtot,GI_rcethic,GI_rcrelig,GI_rcgain,GI_rcloss,GI_rcends,GI_rctot,GI_rspgain,GI_rsploss,GI_rspoth,GI_rsptot,GI_affgain,GI_affloss,GI_affpt,GI_affoth,GI_afftot,GI_wltpt,GI_wlttran,GI_wltoth,GI_wlttot,GI_wlbgain,GI_wlbloss,GI_wlbphys,GI_wlbpsyc,GI_wlbpt,GI_wlbtot,GI_enlgain,GI_enlloss,GI_enlends,GI_enlpt,GI_enloth,GI_enltot,GI_sklasth,GI_sklpt,GI_skloth,GI_skltot,GI_trngain,GI_trnloss,GI_tranlw,GI_meanslw,GI_endslw,GI_arenalw,GI_ptlw,GI_nation,GI_anomie,GI_negaff,GI_posaff,GI_surelw,GI_if,GI_notlw,GI_timespc,GI_formlw,Unnamed: 196,Quadrant
mt0010741386,2.7285714285714286,2.5357142857142865,1.9821755555555547,1.7390777777777775,1.4200000000000008,1.0,-1,1.0,1.0,1.0,0.9,0.7,0.061538461538461535,33,19,35,37,19,7,45,8,9,6,41,45,12,5,0,8,20,7,15,30,6,0,0,2,0,4,2,6,0,0,3,0,0,2,3,0,31,0,0,0,0,0,2,0,1,0,0,1,0,0,0,3,2,0,0,0,1,0,0,7,6,1,5,1,0,7,7,2,0,1,0,6,0,0,6,0,0,0,0,1,0,0,8,7,2,2,2,0,8,9,3,6,1,29,0,0,0,0,0,19,3,18,0,6,2,0,5,0,24,2,2,0,0,4,30,14,30,0,0,2,0,0,0,0,0,0,0,0,2,6,10,5,0,1,0,2,8,0,0,1,1,16,0,0,8,24,0,0,0,0,0,4,2,5,2,13,2,0,0,0,11,13,0,0,0,0,0,0,0,0,4,0,2,0,0,4,0,9,2,0,18,6,,Q3
mt0010751134,2.4566666666666666,2.2266666666666666,1.850322,1.70338,1.4600000000000002,1.0,-1,0.14285714285714285,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.15,9,13,9,7,10,7,8,0,8,3,23,14,0,0,0,7,1,0,0,3,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,2,4,0,0,3,2,2,2,2,0,4,3,1,4,0,0,0,1,0,2,0,4,0,0,4,7,0,1,0,0,0,3,1,2,0,0,0,0,0,4,0,6,1,1,0,0,0,0,6,0,14,0,0,0,3,4,22,13,3,0,3,0,1,0,0,3,2,0,0,0,0,4,10,0,0,2,0,0,2,0,1,0,1,2,0,0,0,2,0,0,1,1,0,0,0,1,0,1,2,0,4,0,9,15,0,0,0,0,5,2,1,0,5,0,1,0,0,1,1,1,1,0,7,2,,Q3
mt0010753520,2.2814285714285707,2.151428571428572,1.9369592592592595,1.8113604938271608,1.5530864197530865,1.0,-1,1.0,1.0,0.2,0.24000000000000005,0.24000000000000005,0.09000000000000001,13,11,13,21,10,0,25,8,9,2,24,26,6,2,0,6,12,1,5,18,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,19,0,0,0,8,0,2,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,2,3,0,0,4,1,2,4,5,2,4,3,1,8,0,0,7,0,0,0,1,6,0,0,1,9,0,2,1,0,3,3,0,1,1,8,2,2,0,0,0,17,1,14,1,3,4,0,10,3,0,0,0,0,1,3,31,6,15,0,1,4,2,0,0,0,3,0,0,0,0,2,11,0,2,0,0,0,2,0,0,2,2,9,0,1,4,14,0,0,0,0,1,0,0,2,0,3,2,0,1,0,3,6,0,0,0,0,1,3,4,0,7,1,1,0,0,0,1,4,0,0,20,0,,Q3
mt0010754290,2.935555555555556,2.811111111111112,1.920141011235956,1.7448561797752806,1.4853932584269651,1.0,-1,0.72,1.0,0.6,0.6,0.6,0.15428571428571428,32,27,32,36,27,21,50,9,15,5,69,54,3,1,0,5,8,10,5,28,27,0,0,3,0,1,0,4,0,0,1,0,20,0,15,0,31,0,3,1,2,3,20,0,1,0,0,0,0,1,0,3,2,0,0,0,1,0,0,10,9,1,35,2,3,17,4,8,1,2,0,14,0,0,4,2,4,6,2,8,0,0,1,7,2,5,2,0,4,7,5,7,4,38,4,0,4,4,0,10,2,14,0,6,12,0,24,0,44,0,4,3,13,8,112,17,60,0,0,0,0,0,0,0,1,0,0,0,0,7,8,6,0,0,0,0,6,0,0,0,0,6,0,15,4,25,0,0,1,1,0,3,0,1,5,9,4,0,0,0,3,7,0,0,0,0,0,5,37,0,26,0,2,0,0,5,3,18,3,16,20,8,,Q1
mt0010883435,2.3875,2.605,1.8222588235294104,1.7695075630252108,1.3512605042016814,1.0,1,1.0,1.0,0.9,1.0,0.7,0.061538461538461535,17,12,17,23,10,26,39,9,1,0,78,18,6,1,0,2,8,7,0,9,10,0,0,0,0,0,0,2,1,1,0,1,2,3,4,0,42,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,8,1,7,1,15,11,6,19,0,0,0,6,3,0,0,0,3,4,9,12,0,0,6,2,9,8,0,0,4,7,3,4,0,11,0,0,0,0,0,9,1,27,0,0,1,0,0,0,14,0,2,0,1,2,112,22,16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,4,0,0,0,0,8,0,0,4,12,0,0,0,0,0,0,0,0,1,1,8,0,0,0,16,24,0,0,0,0,0,0,27,0,3,3,2,0,0,0,4,5,5,0,13,8,,Q1
mt0010922381,1.08,2.464,1.6541252427184463,1.6944155339805818,1.6815533980582518,1.0,-1,0.26666666666666666,0.3333333333333333,1.0,0.11666666666666665,0.11428571428571427,0.13333333333333333,2,23,1,0,20,24,44,16,11,1,36,1,0,1,0,1,1,1,6,7,5,0,0,0,0,0,1,0,0,1,2,1,1,4,3,6,15,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,2,7,0,0,0,6,4,0,4,0,2,0,0,0,3,0,0,0,0,2,0,1,1,3,5,0,0,0,1,0,2,0,19,0,0,0,0,6,1,0,0,0,0,10,0,18,14,16,0,3,0,3,2,0,3,0,0,1,0,0,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,2,1,0,3,0,0,6,0,0,6,0,0,0,0,0,13,14,0,1,0,0,0,0,0,0,6,0,10,13,0,,Q2
mt0010961352,1.874444444444444,2.3600000000000003,1.8165005988023948,1.7028317365269463,1.6203592814371242,1.0,-1,1.0,1.0,0.75,1.0,0.03333333333333333,0.2,16,50,16,13,49,29,73,20,11,5,85,21,3,6,0,0,3,10,6,8,9,1,0,11,2,9,7,3,2,2,2,0,1,3,4,6,32,0,0,0,0,0,4,1,6,4,0,2,0,0,0,14,7,2,0,2,3,0,0,20,12,0,6,6,4,10,3,8,4,4,3,14,0,0,2,4,0,9,7,21,0,0,6,4,1,3,3,0,2,10,4,10,6,15,4,3,1,7,3,20,3,27,5,4,5,0,5,7,22,0,0,1,6,4,87,31,12,0,0,4,14,0,0,16,1,0,1,0,0,1,37,3,0,0,0,0,3,4,4,2,10,2,0,0,1,3,0,0,11,11,2,2,6,1,0,11,9,0,2,0,13,24,2,0,2,4,3,8,7,0,6,0,0,0,0,5,2,4,3,7,21,10,,Q2
mt0010978213,1.757857142857143,2.3092857142857137,1.8373325657894732,1.7306546052631568,1.7427631578947356,1.0,-1,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,57,62,58,25,55,33,91,36,20,3,98,48,4,6,0,17,12,37,16,40,13,11,2,5,0,3,12,9,1,9,14,9,24,8,19,3,29,0,2,12,1,2,33,2,9,3,1,0,1,3,1,21,9,1,1,2,5,3,10,35,17,2,7,0,4,17,1,7,3,12,4,4,4,1,4,4,1,14,7,9,1,0,9,7,4,9,0,1,17,14,6,11,9,35,6,1,5,9,1,34,4,36,6,5,16,3,7,10,15,1,6,0,2,13,106,40,34,1,2,0,2,1,1,1,0,3,1,0,2,20,31,8,1,3,0,6,18,0,2,4,6,5,0,4,1,10,0,0,4,4,1,7,12,6,0,26,8,0,2,0,21,31,0,1,6,7,1,12,19,2,8,3,4,1,0,9,10,19,7,2,43,15,,Q2
mt0010983695,1.6527272727272724,2.53,1.8011230414746526,1.7257262672811031,1.6654377880184337,1.0,-1,1.0,1.0,1.0,1.0,0.5,0.4,40,66,37,27,57,20,69,33,16,4,64,35,9,1,0,3,11,14,38,17,9,0,0,11,0,10,10,4,0,11,15,6,15,2,5,2,21,0,0,11,0,3,17,0,1,0,1,0,0,0,0,5,2,0,0,0,1,2,0,26,10,1,5,1,3,7,2,1,2,9,4,3,0,0,2,2,0,0,6,8,0,0,5,3,0,0,9,0,12,3,8,10,17,16,2,2,0,0,0,20,2,13,1,1,2,0,30,0,32,0,2,0,3,6,47,17,32,1,3,1,0,3,1,0,0,9,0,0,0,11,25,13,11,1,2,0,27,0,1,2,3,10,0,1,9,20,1,0,9,10,0,4,19,4,0,27,7,0,0,0,6,13,1,0,4,5,2,3,5,0,5,1,1,0,0,6,3,8,3,1,22,14,,Q2
mt0010995725,1.928125,2.41875,1.8386824884792623,1.7333419354838695,1.6626728110599065,1.0,1,1.0,1.0,0.9,1.0,1.0,0.16666666666666666,16,42,16,11,41,17,26,5,30,24,38,37,0,17,0,5,6,14,5,27,16,1,0,5,2,1,0,11,0,2,3,11,12,3,10,2,12,0,0,5,0,7,15,1,1,0,0,1,0,0,0,7,2,1,0,0,3,0,1,18,6,0,2,1,1,1,1,1,1,19,1,2,1,3,0,0,0,3,0,11,1,0,5,3,0,5,1,0,0,4,0,0,5,41,2,0,2,2,0,11,0,24,0,0,6,0,12,1,36,0,0,3,15,4,43,34,36,0,0,2,0,0,0,1,1,1,0,2,0,10,17,10,0,0,0,11,21,1,0,0,1,1,0,2,2,5,0,0,2,2,1,13,12,1,6,33,3,0,0,0,1,4,0,0,2,2,2,4,7,0,10,1,2,0,0,4,1,25,0,18,21,4,,Q2
mt0011069243,1.588,1.5319999999999998,1.9469172043010758,1.6709188172043008,1.4623655913978482,1.0,-1,0.6,0.3333333333333333,0.09090909090909093,0.11428571428571427,0.18000000000000002,0.15,32,3,32,27,3,12,73,26,15,11,96,45,0,0,0,16,6,5,0,38,19,0,0,6,0,5,0,6,0,0,1,0,0,0,1,0,39,0,0,0,0,0,0,0,7,4,0,3,0,0,0,8,2,0,0,0,6,0,6,7,4,1,14,1,10,12,19,5,6,11,0,15,0,0,5,2,0,0,1,27,0,0,13,15,1,8,10,0,0,48,3,12,7,25,9,6,3,29,0,89,9,24,3,9,17,0,12,19,6,0,4,0,0,14,132,35,52,0,0,15,6,0,0,0,7,0,0,0,0,13,41,8,0,0,0,0,8,1,0,3,4,1,0,0,0,1,0,0,6,6,0,0,7,0,0,7,3,0,6,0,26,35,0,0,0,0,3,1,8,0,17,1,0,0,0,1,3,29,3,0,51,2,,Q3
mt0011162069,2.9775,2.5675000000000003,1.940749295774648,1.6579577464788735,1.4450704225352111,1.0,-1,0.3333333333333333,1.0,0.5,0.5,0.5,0.061538461538461535,16,14,16,22,14,2,15,2,13,1,7,33,9,3,0,0,10,2,13,17,10,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,5,0,0,4,0,1,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,2,2,13,0,2,4,12,0,0,0,6,0,21,2,6,0,3,0,0,15,0,14,0,0,0,0,1,14,5,15,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,8,20,0,0,0,0,0,6,5,3,0,14,0,0,0,0,11,11,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,2,0,0,5,0,,Q3
mt0011204639,2.775,2.705,1.898988721804512,1.6895375939849626,1.6150375939849615,1.0,1,1.0,1.0,0.5,0.5,0.5,0.09000000000000001,20,23,17,17,23,13,25,8,10,2,36,44,6,1,0,3,7,7,7,24,4,0,0,0,0,0,2,3,0,0,0,0,0,0,8,5,22,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6,1,0,0,2,3,0,0,6,2,0,11,2,4,2,0,5,2,8,2,16,0,0,2,5,1,2,3,7,0,0,4,7,3,1,0,0,4,13,5,13,2,6,2,2,0,9,0,38,8,18,2,0,7,0,6,5,17,0,6,0,0,7,65,25,25,0,3,2,0,0,0,2,0,0,0,0,0,6,10,3,0,0,0,0,3,0,0,0,0,4,0,0,2,6,0,0,0,0,1,2,0,1,0,4,3,0,2,0,7,12,1,0,3,4,2,3,15,0,16,2,0,0,0,3,6,15,0,0,16,3,,Q1
mt0011353873,2.0585714285714283,2.2640000000000002,1.87465074074074,1.682105555555554,1.5607407407407408,1.0,-1,1.0,1.0,0.1,1.0,0.1,1.0,88,22,94,86,23,14,41,5,6,8,21,47,27,0,0,13,28,43,7,70,7,1,1,0,0,1,0,3,1,1,2,0,0,0,3,2,39,0,0,1,8,0,0,0,8,1,0,0,0,1,6,4,2,0,0,0,0,2,1,15,1,0,0,2,0,10,0,1,0,15,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,2,0,31,8,3,15,10,22,0,0,0,13,0,24,12,26,3,3,0,0,19,11,14,0,6,3,0,8,39,15,24,0,2,0,0,0,0,3,12,0,0,0,0,0,15,6,0,5,0,0,11,0,0,4,4,37,1,0,26,64,0,0,1,1,0,7,6,1,0,14,1,0,1,0,7,9,0,0,0,0,3,0,3,0,0,0,0,0,0,8,2,58,0,0,45,3,,Q2
mt0011374266,2.7028571428571437,2.080714285714285,1.984707772020725,1.6815813471502576,1.6725388601036246,1.0,-1,0.8,1.0,0.9,0.9,0.7,0.061538461538461535,53,79,53,46,79,10,99,25,17,7,112,65,0,12,0,32,10,33,60,31,32,1,2,0,0,16,5,16,0,0,17,0,2,0,10,0,45,0,0,0,0,0,2,1,4,0,0,0,0,4,0,4,2,0,0,0,1,1,6,16,12,0,12,6,8,5,0,7,0,8,8,9,0,0,0,0,0,1,22,12,0,0,11,0,0,1,0,0,24,11,0,24,2,12,0,0,0,12,0,46,24,13,0,0,10,0,0,0,40,16,0,0,0,0,126,20,39,0,0,6,0,2,0,1,2,0,1,0,0,0,12,16,0,0,0,0,16,1,0,0,1,16,0,0,0,16,0,0,0,0,0,24,8,12,0,44,9,0,0,0,7,16,1,0,25,26,0,1,4,0,4,0,25,0,0,12,9,0,4,0,33,12,,Q2
mt0011378875,2.109,2.4294999999999995,1.743520618556699,1.759867525773196,1.6247422680412358,1.0,-1,1.0,1.0,1.0,0.1,0.05,0.16666666666666666,31,28,35,8,28,17,42,7,11,3,42,27,0,2,0,10,5,25,6,43,16,0,0,5,3,1,0,23,2,10,13,3,3,2,4,2,11,0,0,2,0,0,5,0,0,0,0,0,0,0,0,14,4,0,0,0,10,0,2,5,11,1,4,1,4,5,2,2,0,7,2,4,0,0,0,0,0,0,2,10,0,0,7,0,2,5,0,0,6,13,4,6,3,33,1,1,0,3,0,24,4,22,1,0,8,1,6,12,24,0,4,0,1,4,42,23,48,0,0,1,0,0,0,4,4,0,0,1,0,8,18,20,0,2,0,3,25,0,0,8,8,0,0,0,2,2,0,2,3,5,1,2,7,2,0,12,4,0,1,0,9,14,0,0,2,2,2,0,6,0,8,0,1,0,0,7,1,38,4,1,31,8,,Q2
mt0011387901,2.17,1.5922222222222224,1.7676870646766167,1.7525810945273632,1.592039800995025,1.0,-1,1.0,0.45,1.0,0.45,0.45,0.09090909090909093,25,7,25,12,6,45,37,7,1,2,79,6,0,1,0,6,3,20,2,14,31,1,1,20,0,33,2,10,2,1,3,2,11,2,37,1,11,0,6,12,6,0,13,0,10,6,0,2,0,1,1,11,6,0,0,3,1,1,2,27,22,0,0,0,3,23,0,1,1,3,0,20,0,0,0,0,5,1,1,5,1,1,0,0,1,1,16,0,2,24,0,4,0,70,0,0,0,6,0,26,4,23,0,0,3,0,28,0,13,0,0,19,76,25,80,31,14,0,1,2,0,0,0,0,0,2,1,0,1,5,11,8,0,0,0,2,10,1,1,2,4,2,0,7,0,9,0,0,18,18,0,0,5,0,0,5,20,0,0,0,0,20,0,0,41,41,0,0,9,0,0,0,0,0,0,1,11,4,7,95,16,22,,Q2
mt0011405787,2.6659999999999995,1.898,1.9926087378640784,1.6577174757281556,1.8912621359223292,1.0,-1,1.0,0.32,0.0675,0.2571428571428571,0.10666666666666667,0.0857142857142857,10,23,14,26,23,3,19,6,3,0,36,0,0,0,0,0,0,14,0,13,4,0,0,4,0,0,0,2,0,4,4,0,6,2,6,0,5,0,0,0,0,3,8,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,23,0,0,0,1,2,3,1,3,0,0,0,0,0,0,0,0,2,22,1,3,0,0,1,0,1,1,0,0,2,2,2,2,1,12,0,0,0,0,0,5,0,4,0,0,0,0,7,0,16,0,9,0,0,9,46,28,6,0,0,0,0,2,0,0,0,0,0,2,0,0,4,3,0,2,0,0,5,0,0,22,22,0,0,0,3,3,0,0,0,0,0,0,2,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,30,0,3,0,5,0,0,0,2,12,4,0,9,0,,Q1
mt0011426003,2.0216666666666665,2.2066666666666666,1.8559425531914897,1.6230799999999983,1.5165957446808505,1.0,-1,1.0,1.0,0.96,0.96,0.96,0.32,57,48,57,40,46,43,75,17,11,4,132,43,0,3,0,16,9,25,12,25,27,0,0,16,4,7,4,8,1,5,5,0,9,3,5,3,47,0,0,1,5,0,13,5,8,3,1,2,0,2,0,15,8,3,2,0,1,1,7,19,9,1,9,1,4,13,3,8,5,11,4,10,0,1,3,0,3,12,4,36,1,0,13,10,2,8,1,0,4,14,5,7,15,28,2,0,2,1,0,19,3,20,0,2,12,0,20,1,6,1,7,4,18,19,111,40,30,1,0,5,12,1,1,4,2,1,0,0,1,4,31,8,0,1,0,0,9,1,1,5,7,12,0,0,0,12,0,1,7,8,0,4,5,4,1,14,8,0,2,0,23,33,0,0,7,7,6,13,26,0,7,0,1,1,0,4,14,12,7,22,18,14,,Q2
mt0011438643,2.106153846153846,2.0458974358974364,1.82781520912548,1.657337135614708,1.5675538656527277,1.0,-1,1.0,1.0,1.0,1.0,1.0,0.8,153,110,153,126,100,110,218,66,33,21,378,141,41,5,0,28,40,38,15,60,31,2,4,15,0,11,17,15,7,4,7,0,9,8,52,13,159,0,3,11,2,0,19,12,7,3,0,0,0,4,0,47,20,9,3,0,7,5,10,60,31,4,12,7,41,20,11,39,10,17,10,51,2,3,9,8,17,22,33,70,3,0,42,35,13,10,1,0,17,48,18,20,24,72,3,1,2,2,1,74,1,90,12,8,12,0,85,8,77,0,21,12,51,62,462,106,71,0,0,9,15,0,0,9,8,3,0,1,1,35,81,17,0,2,0,0,19,2,3,13,18,45,0,6,24,75,1,1,14,16,0,0,15,1,0,16,23,0,2,0,81,106,0,0,10,10,11,12,52,4,12,1,12,0,1,12,20,32,27,63,119,28,,Q2
mt0011487003,2.736666666666667,2.428333333333333,1.908233918128655,1.6861391812865496,1.4561403508771922,1.0,-1,0.35294117647058826,1.0,1.0,0.5,0.5,0.061538461538461535,45,20,45,32,20,20,32,7,11,2,62,38,6,0,0,9,11,15,6,52,15,0,0,9,0,6,4,12,2,0,2,0,6,0,10,1,31,0,0,0,0,3,6,0,7,5,0,2,0,0,0,6,6,0,0,0,0,0,1,17,7,5,10,3,8,10,0,4,2,2,1,2,0,0,2,3,0,0,4,11,0,0,18,17,4,4,0,0,5,18,7,11,4,37,1,0,1,7,0,28,3,25,0,6,5,0,17,2,46,0,0,2,8,18,74,33,41,0,0,2,1,0,0,2,0,0,0,0,0,8,13,13,0,0,0,0,13,0,1,3,4,13,1,0,11,25,0,0,6,6,0,1,0,0,6,7,12,0,0,0,25,37,0,0,0,0,4,1,7,0,20,0,2,0,0,6,1,33,2,10,20,7,,Q1
mt0011503204,2.8630000000000004,2.5315000000000003,1.9598519637462244,1.7526631419939556,1.5945619335347427,1.0,-1,0.6,1.0,0.5,0.5,0.5,0.12857142857142856,100,97,103,95,97,49,122,43,29,2,164,100,35,0,0,19,36,29,24,47,15,1,0,71,29,36,2,12,0,1,2,0,2,0,16,11,99,0,0,0,0,1,2,1,3,1,0,2,0,0,0,28,3,1,1,0,10,13,5,18,24,0,15,12,17,13,7,11,15,6,15,17,0,0,0,0,0,12,8,13,0,0,41,8,2,12,1,0,7,47,25,28,31,27,0,0,0,7,0,23,2,18,0,0,12,0,65,0,106,0,9,0,2,10,213,65,42,0,0,1,2,0,0,7,1,0,0,0,0,10,21,12,0,12,0,0,24,2,2,2,6,50,0,0,24,74,0,29,22,51,0,10,0,0,2,12,32,0,0,0,65,97,0,0,1,1,18,17,33,16,32,0,0,0,0,2,2,36,20,2,16,5,,Q1
mt0011558921,2.67375,1.43125,1.7994302631578958,1.6716335526315802,1.6249999999999982,1.0,1,1.0,0.14814814814814814,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1,35,6,35,5,6,0,31,6,0,1,73,9,0,0,0,0,5,31,6,22,11,0,0,0,0,0,3,3,0,0,1,0,0,1,0,1,7,0,0,0,0,0,1,0,7,0,2,0,0,0,5,5,3,1,0,0,0,1,2,7,0,2,1,1,2,0,1,10,1,11,1,16,0,0,0,2,4,0,14,14,0,0,0,4,0,0,0,0,18,0,1,2,20,5,1,0,1,5,1,15,0,33,1,0,0,0,8,0,0,0,8,0,5,15,73,15,2,0,0,2,1,0,0,0,4,1,0,0,0,4,12,2,0,0,0,0,2,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,3,0,0,3,2,1,0,0,2,5,0,0,0,0,0,0,15,0,4,0,0,0,0,0,7,0,3,5,41,2,,Q1
mt0011594132,2.984166666666667,2.625833333333334,1.9441710982658964,1.8193202312138717,1.6080924855491323,1.0,1,1.0,0.5294117647058824,0.21176470588235294,0.2382352941176471,0.1588235294117647,0.061538461538461535,234,15,234,302,15,7,65,18,8,2,65,197,136,1,0,1,135,10,3,20,5,33,12,5,0,0,0,0,0,0,1,2,40,0,2,0,162,0,0,0,0,2,40,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,29,15,1,8,1,1,15,1,11,2,0,4,0,0,0,4,1,0,0,1,2,1,0,9,4,1,0,0,0,5,17,3,4,4,15,2,1,1,0,1,4,0,7,1,0,4,0,22,0,18,0,2,2,9,10,83,43,72,0,0,1,0,0,0,1,0,0,0,0,0,5,7,0,0,1,2,0,3,0,0,34,34,182,0,0,93,275,0,0,1,1,13,0,0,1,4,18,1,0,0,0,20,21,0,3,12,15,2,2,4,0,9,1,0,0,0,1,1,9,3,11,14,16,,Q1
mt0011707340,1.347,1.754,1.8476330078124996,1.7048410156250018,1.5117187500000024,1.0,-1,1.0,1.0,1.0,1.0,0.84,1.0,112,78,111,66,79,41,107,25,39,21,228,107,1,13,0,22,20,52,35,66,46,1,1,12,0,15,4,30,0,1,10,0,6,2,13,1,83,1,1,1,11,0,8,0,15,6,1,4,0,4,0,10,4,1,1,2,1,1,3,49,41,7,36,1,31,31,15,12,9,6,5,33,1,1,0,1,2,5,10,43,0,0,37,18,8,6,6,0,23,47,9,16,12,59,4,0,4,12,0,48,3,60,0,3,13,3,58,4,75,1,5,7,34,32,230,92,79,0,0,14,5,0,0,2,12,2,1,0,0,14,50,31,0,2,0,2,35,3,4,6,13,7,1,1,0,9,0,0,11,11,1,16,11,14,0,42,22,0,4,0,68,94,0,1,10,11,20,1,27,3,47,1,2,0,0,12,19,31,21,40,55,42,,Q2
mt0011741035,2.325,2.1925,1.8689549180327865,1.7044524590163943,1.6163934426229505,1.0,-1,0.26666666666666666,1.0,0.13333333333333333,0.14285714285714285,0.13333333333333333,0.12857142857142856,12,24,12,8,23,24,22,10,9,5,64,27,0,1,0,15,1,4,3,24,11,0,1,3,0,2,1,5,0,3,7,0,4,1,5,0,23,2,0,0,0,0,5,0,4,2,0,1,0,1,0,5,3,0,0,1,1,0,5,11,9,1,4,5,7,9,0,2,0,4,0,4,0,1,10,0,0,0,0,9,0,0,14,2,1,11,1,0,4,12,3,12,6,22,0,0,0,4,0,13,8,16,0,0,12,4,5,0,19,1,0,4,16,6,73,18,13,0,0,1,0,0,0,1,0,1,2,1,0,7,13,4,0,0,0,0,4,0,0,2,2,4,4,0,1,9,0,0,2,2,0,2,6,1,0,9,3,0,0,0,13,16,0,0,1,1,0,4,28,0,4,1,0,0,0,5,1,14,2,20,32,9,,Q3
mt0011759451,1.2433333333333334,2.6466666666666665,1.7881242647058824,1.6207419117647062,1.477941176470588,1.0,-1,0.4,0.3333333333333333,0.6666666666666666,0.2571428571428571,0.4,0.35,9,13,9,13,8,11,45,10,1,4,47,0,0,1,0,2,1,6,5,8,1,0,2,15,2,1,0,2,10,2,14,1,1,11,3,1,27,0,0,0,2,0,12,0,6,1,0,0,0,1,4,17,4,0,0,0,1,12,0,5,5,0,2,1,6,1,1,4,3,1,2,6,0,0,3,0,1,1,7,8,0,1,1,9,3,1,0,3,3,0,3,3,4,13,5,0,5,0,0,1,0,8,1,0,3,0,0,8,11,0,0,0,0,3,65,12,38,0,1,1,0,0,0,0,4,10,0,1,1,10,27,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,2,1,0,3,0,0,0,0,6,6,0,0,0,0,2,4,3,0,1,1,0,0,0,0,0,4,1,0,6,4,,Q2
